,Confidence(0),Confidence(1)
406,0.3385666666666666,0.6614333333333332
407,0.5923904761904761,0.407609523809524
408,0.17129126984126983,0.82870873015873
409,0.7445154761904764,0.25548452380952386
410,0.13869722222222217,0.8613027777777775
411,0.5074142857142857,0.4925857142857143
412,0.3576666666666667,0.6423333333333334
413,0.7872242063492066,0.21277579365079366
414,0.42543333333333316,0.5745666666666666
415,0.425,0.575
416,0.4097651515151515,0.5902348484848485
417,0.3400885620915027,0.6599114379084959
418,0.479,0.521
419,0.253,0.747
420,0.1879777777777778,0.812022222222222
421,0.447217857142857,0.5527821428571432
422,0.4620249290611507,0.5379750709388494
423,0.4840928571428571,0.5159071428571427
424,0.4690404761904762,0.5309595238095239
425,0.8744666666666668,0.12553333333333336
426,0.5087,0.4913
427,0.827595238095238,0.1724047619047619
428,0.21967063492063493,0.780329365079365
429,0.3255166666666667,0.6744833333333333
430,0.7776001273882596,0.22239987261174068
431,0.799111616161616,0.20088838383838387
432,0.359175,0.640825
433,0.1576322229971611,0.842367777002839
434,0.5056666666666666,0.49433333333333335
435,0.6421,0.3579
436,0.365,0.635
437,0.5392333333333333,0.4607666666666667
438,0.3800753968253966,0.6199246031746032
439,0.5013452380952381,0.49865476190476193
440,0.6179333333333334,0.38206666666666667
441,0.5281333333333335,0.4718666666666666
442,0.3875119047619048,0.6124880952380952
443,0.34148333333333336,0.6585166666666666
444,0.72,0.28
445,0.5266000000000001,0.4734
446,0.17556666666666668,0.8244333333333332
447,0.49850000000000005,0.5015
448,0.440575,0.559425
449,0.27759964231674766,0.7224003576832526
450,0.3789666666666666,0.6210333333333333
451,0.3879214285714286,0.6120785714285716
452,0.40125000000000005,0.59875
453,0.24212023809523806,0.7578797619047618
454,0.23533095238095236,0.7646690476190475
455,0.30176904761904766,0.6982309523809525
456,0.45325000000000004,0.54675
457,0.46073095238095235,0.5392690476190476
458,0.5588333333333334,0.4411666666666667
459,0.528,0.472
460,0.49953373015872987,0.5004662698412701
461,0.23649761904761912,0.763502380952381
462,0.2555357142857143,0.7444642857142856
463,0.5094,0.49060000000000004
464,0.8137380952380951,0.1862619047619048
465,0.18669166666666673,0.8133083333333334
466,0.4199344516594515,0.5800655483405485
467,0.23648968253968256,0.7635103174603174
468,0.4620249290611507,0.5379750709388494
469,0.5451123015873015,0.4548876984126985
470,0.4620249290611507,0.5379750709388494
471,0.7078452380952381,0.2921547619047619
472,0.20481313131313142,0.7951868686868684
473,0.23870000000000002,0.7613
474,0.6506000000000001,0.3494
475,0.13168672438672446,0.868313275613276
476,0.3400885620915027,0.6599114379084959
477,0.4460531746031746,0.5539468253968255
478,0.3440190476190476,0.6559809523809527
479,0.3289559523809522,0.6710440476190477
480,0.59275,0.40725
481,0.44120000000000004,0.5588000000000001
482,0.27018571428571425,0.7298142857142856
483,0.44246153846153846,0.5575384615384615
484,0.5193666666666665,0.48063333333333336
485,0.48414603174603144,0.5158539682539687
486,0.7190833333333335,0.28091666666666676
487,0.5474373015873014,0.45256269841269847
488,0.4480333333333333,0.5519666666666667
489,0.5169333333333334,0.4830666666666667
490,0.33308106060606035,0.6669189393939398
491,0.12225,0.87775
492,0.2501110135478556,0.7498889864521436
493,0.04656908613402421,0.9534309138659757
494,0.19492658730158735,0.8050734126984128
495,0.673195238095238,0.3268047619047618
496,0.3127830086580086,0.6872169913419913
497,0.9417142857142856,0.05828571428571429
498,0.3373642857142856,0.6626357142857142
499,0.71225,0.28775
500,0.43785952380952375,0.5621404761904762
501,0.5053333333333334,0.49466666666666664
502,0.41525198412698405,0.5847480158730161
503,0.8739380952380951,0.12606190476190474
504,0.4943651515151515,0.5056348484848485
505,0.4677023809523809,0.532297619047619
506,0.47423333333333334,0.5257666666666666
507,0.4976333333333333,0.5023666666666666
508,0.4644857142857143,0.5355142857142857
509,0.41641201298701286,0.5835879870129872
510,0.47445357142857103,0.5255464285714292
511,0.6267166666666666,0.3732833333333333
512,0.5464079365079364,0.4535920634920637
513,0.35546785714285717,0.644532142857143
514,0.5372353174603174,0.4627646825396827
515,0.45189999999999997,0.5481
516,0.29453333333333337,0.7054666666666667
517,0.4046970418470418,0.5953029581529582
518,0.6084452380952382,0.39155476190476196
519,0.8623609983519972,0.13763900164800266
520,0.459,0.541
521,0.43493968253968224,0.5650603174603176
522,0.5305,0.4695
523,0.24439444444444441,0.7556055555555556
524,0.25941190476190484,0.7405880952380951
525,0.393,0.607
526,0.33698523809523784,0.6630147619047623
527,0.20601944444444448,0.7939805555555557
528,0.12138849206349211,0.8786115079365082
529,0.4583333333333333,0.5416666666666667
530,0.522347619047619,0.47765238095238116
531,0.5305130952380953,0.46948690476190474
532,0.2900694444444445,0.7099305555555555
533,0.5107690476190477,0.4892309523809522
534,0.24945000000000003,0.75055
535,0.32716666666666666,0.6728333333333334
536,0.485,0.515
537,0.21716666666666667,0.7828333333333334
538,0.23051666666666665,0.7694833333333334
539,0.4039333333333333,0.5960666666666667
540,0.4686444444444444,0.5313555555555555
541,0.43004469696969677,0.569955303030303
542,0.199,0.801
543,0.24212023809523806,0.7578797619047618
544,0.7883853174603174,0.21161468253968252
545,0.488,0.512
546,0.32239444444444443,0.6776055555555556
547,0.26511666666666667,0.7348833333333334
548,0.6426166666666667,0.35738333333333333
549,0.4186666666666667,0.5813333333333333
550,0.4079166666666667,0.5920833333333334
551,0.507,0.493
552,0.37106428571428574,0.6289357142857143
553,0.2671309523809524,0.7328690476190475
554,0.559810714285714,0.4401892857142859
555,0.445,0.555
556,0.247,0.753
557,0.3847,0.6153
558,0.2501110135478556,0.7498889864521436
559,0.3574047619047619,0.6425952380952382
560,0.4430178571428572,0.5569821428571429
561,0.23921666666666666,0.7607833333333333
562,0.8408976399073923,0.15910236009260778
563,0.4941666666666667,0.5058333333333334
564,0.6210642857142858,0.37893571428571426
565,0.5153000000000001,0.4846999999999999
566,0.23819557387057377,0.7618044261294259
567,0.2513333333333333,0.7486666666666667
568,0.6299690476190477,0.37003095238095235
569,0.38233174603174597,0.6176682539682541
570,0.17794444444444443,0.8220555555555557
571,0.5703194444444445,0.42968055555555557
572,0.4620249290611507,0.5379750709388494
573,0.38837236097236105,0.6116276390276391
574,0.33276666666666666,0.6672333333333333
575,0.32469404761904763,0.6753059523809524
576,0.3683400793650793,0.6316599206349206
577,0.35701666666666665,0.6429833333333332
578,0.30958452380952384,0.6904154761904763
579,0.5639833333333334,0.4360166666666667
580,0.236471275946276,0.7635287240537239
581,0.43093571428571426,0.5690642857142857
582,0.55425,0.44575
583,0.2938416666666667,0.7061583333333336
584,0.37825000000000003,0.62175
585,0.32131904761904767,0.6786809523809525
586,0.49925,0.50075
587,0.5673333333333332,0.4326666666666667
588,0.13991944444444443,0.8600805555555556
589,0.22163333333333327,0.7783666666666667
590,0.3728166666666667,0.6271833333333333
591,0.41862499999999997,0.581375
592,0.5451123015873015,0.4548876984126985
593,0.6926714285714285,0.3073285714285715
594,0.40500952380952376,0.5949904761904761
595,0.273,0.727
596,0.4620249290611507,0.5379750709388494
